Timestamp,320.003-SB401_R_Tl,320.003-RT502_Tl
30/03/2022 12:06:20,60,"36,27"
30/03/2022 12:06:10,60,"36,25"
30/03/2022 12:06:00,60,"36,24"
30/03/2022 12:05:50,60,"36,22"
30/03/2022 12:05:40,60,"36,21"
30/03/2022 12:05:30,60,"36,19"
30/03/2022 12:05:20,60,"36,18"
30/03/2022 12:05:10,60,"36,16"
30/03/2022 12:05:00,60,"36,15"
30/03/2022 12:04:50,60,"36,13"
30/03/2022 12:04:40,60,"36,12"
30/03/2022 12:04:30,60,"36,1"
30/03/2022 12:04:20,60,"36,08"
30/03/2022 12:04:10,60,"36,07"
30/03/2022 12:04:00,60,"36,05"
30/03/2022 12:03:50,60,"36,04"
30/03/2022 12:03:40,60,"36,02"
