"Timestamp","320.002-SB401_R_Tl","320.002-RT502_Tl"
"30/03/2022 09:28:50","60,000","29,300"
"30/03/2022 09:28:40","60,000","29,280"
"30/03/2022 09:28:30","60,000","29,260"
"30/03/2022 09:28:20","60,000","29,250"
"30/03/2022 09:28:10","60,000","29,240"
"30/03/2022 09:28:00","60,000","29,230"
"30/03/2022 09:27:50","60,000","29,230"
"30/03/2022 09:27:40","60,000","29,230"
"30/03/2022 09:27:30","60,000","29,230"
"30/03/2022 09:27:20","60,000","29,240"
"30/03/2022 09:27:10","60,000","29,240"
"30/03/2022 09:27:00","60,000","29,240"
"30/03/2022 09:26:50","60,000","29,250"
"30/03/2022 09:26:40","60,000","29,250"
"30/03/2022 09:26:30","60,000","29,250"
"30/03/2022 09:26:20","60,000","29,250"
"30/03/2022 09:26:10","60,000","29,250"
"30/03/2022 09:26:00","60,000","29,260"
"30/03/2022 09:25:50","60,000","29,250"
"30/03/2022 09:25:40","60,000","29,250"
"30/03/2022 09:25:30","60,000","29,260"
"30/03/2022 09:25:20","60,000","29,260"
"30/03/2022 09:25:10","60,000","29,260"
"30/03/2022 09:25:00","60,000","29,260"
"30/03/2022 09:24:50","40,000","29,260"
"30/03/2022 09:24:40","40,000","29,260"
"30/03/2022 09:24:30","40,000","29,260"
"30/03/2022 09:24:20","40,000","29,260"
"30/03/2022 09:24:00","40,000","29,260"
"30/03/2022 09:23:00","40,000","29,270"
"30/03/2022 09:22:00","40,000","29,270"
"30/03/2022 09:21:00","40,000","29,270"
"30/03/2022 09:20:00","40,000","29,280"
"30/03/2022 09:19:00","40,000","29,280"
"30/03/2022 09:18:00","40,000","29,290"
"30/03/2022 09:17:00","40,000","29,280"
"30/03/2022 09:16:00","40,000","29,290"
"30/03/2022 09:15:00","40,000","29,290"
"30/03/2022 09:14:00","40,000","29,300"
"30/03/2022 09:13:00","40,000","29,300"
"30/03/2022 09:12:00","40,000","29,300"
"30/03/2022 09:11:00","40,000","29,300"
"30/03/2022 09:10:00","40,000","29,310"
"30/03/2022 09:09:00","40,000","29,300"
"30/03/2022 09:08:00","40,000","29,300"
"30/03/2022 09:07:00","40,000","29,310"
"30/03/2022 09:06:00","40,000","29,310"
"30/03/2022 09:05:00","40,000","29,310"
"30/03/2022 09:04:00","40,000","29,310"
"30/03/2022 09:03:00","40,000","29,310"
"30/03/2022 09:02:00","40,000","29,310"
"30/03/2022 09:01:00","40,000","29,310"
"30/03/2022 09:00:00","40,000","29,310"
"30/03/2022 08:59:00","40,000","29,310"
"30/03/2022 08:58:00","40,000","29,320"
"30/03/2022 08:57:00","40,000","29,310"
"30/03/2022 08:56:00","40,000","29,320"
"30/03/2022 08:55:00","40,000","29,310"
"30/03/2022 08:54:00","40,000","29,310"
"30/03/2022 08:53:00","40,000","29,310"
"30/03/2022 08:52:00","40,000","29,310"
"30/03/2022 08:51:00","40,000","29,310"
"30/03/2022 08:50:00","40,000","29,310"
"30/03/2022 08:49:00","40,000","29,310"
"30/03/2022 08:48:00","40,000","29,310"
"30/03/2022 08:47:00","40,000","29,310"
"30/03/2022 08:46:00","40,000","29,310"
"30/03/2022 08:45:00","40,000","29,310"
"30/03/2022 08:44:00","40,000","29,310"
"30/03/2022 08:43:00","40,000","29,310"
"30/03/2022 08:42:00","40,000","29,300"
"30/03/2022 08:41:00","40,000","29,300"
"30/03/2022 08:40:00","40,000","29,300"
"30/03/2022 08:39:00","40,000","29,300"
"30/03/2022 08:38:00","40,000","29,300"
"30/03/2022 08:37:00","40,000","29,290"
"30/03/2022 08:36:00","40,000","29,290"
"30/03/2022 08:35:00","40,000","29,280"
"30/03/2022 08:34:00","40,000","29,270"
"30/03/2022 08:33:00","40,000","29,270"
"30/03/2022 08:32:00","40,000","29,270"
"30/03/2022 08:31:00","40,000","29,260"
"30/03/2022 08:30:00","40,000","29,260"
"30/03/2022 08:29:00","40,000","29,250"
"30/03/2022 08:28:00","40,000","29,240"
"30/03/2022 08:27:00","40,000","29,240"
"30/03/2022 08:26:00","40,000","29,230"
"30/03/2022 08:25:00","40,000","29,230"
"30/03/2022 08:24:00","40,000","29,230"
"30/03/2022 08:23:00","40,000","29,220"
"30/03/2022 08:22:00","40,000","29,220"
"30/03/2022 08:21:00","40,000","29,220"
"30/03/2022 08:20:00","40,000","29,220"
"30/03/2022 08:19:00","40,000","29,210"
"30/03/2022 08:18:00","40,000","29,210"
"30/03/2022 08:17:00","40,000","29,200"
"30/03/2022 08:16:00","40,000","29,200"
"30/03/2022 08:15:00","40,000","29,190"
"30/03/2022 08:14:00","40,000","29,190"
"30/03/2022 08:13:00","40,000","29,190"
"30/03/2022 08:12:00","40,000","29,180"
"30/03/2022 08:11:00","40,000","29,180"
"30/03/2022 08:10:00","40,000","29,170"
"30/03/2022 08:09:00","40,000","29,170"
"30/03/2022 08:08:00","40,000","29,160"
"30/03/2022 08:07:00","40,000","29,160"
"30/03/2022 08:06:00","40,000","29,160"
"30/03/2022 08:05:00","40,000","29,150"
"30/03/2022 08:04:00","40,000","29,150"
"30/03/2022 08:03:00","40,000","29,150"
"30/03/2022 08:02:00","40,000","29,150"
"30/03/2022 08:01:00","40,000","29,150"
"30/03/2022 08:00:00","40,000","29,150"
"30/03/2022 07:59:00","40,000","29,150"
"30/03/2022 07:58:00","40,000","29,150"
"30/03/2022 07:57:00","40,000","29,150"
"30/03/2022 07:56:00","40,000","29,150"
"30/03/2022 07:55:00","40,000","29,150"
"30/03/2022 07:54:00","40,000","29,150"
"30/03/2022 07:53:00","40,000","29,150"
"30/03/2022 07:52:00","40,000","29,150"
"30/03/2022 07:51:00","40,000","29,150"
"30/03/2022 07:50:00","40,000","29,150"
"30/03/2022 07:49:00","40,000","29,150"
"30/03/2022 07:48:00","40,000","29,160"
"30/03/2022 07:47:00","40,000","29,160"
"30/03/2022 07:46:00","40,000","29,160"
"30/03/2022 07:45:00","40,000","29,160"
"30/03/2022 07:44:00","40,000","29,160"
"30/03/2022 07:43:00","40,000","29,160"
"30/03/2022 07:42:00","40,000","29,170"
"30/03/2022 07:41:00","40,000","29,170"
"30/03/2022 07:40:00","40,000","29,180"
"30/03/2022 07:39:00","40,000","29,180"
"30/03/2022 07:38:00","40,000","29,180"
"30/03/2022 07:37:00","40,000","29,190"
"30/03/2022 07:36:00","40,000","29,190"
"30/03/2022 07:35:00","40,000","29,200"
"30/03/2022 07:34:00","40,000","29,210"
"30/03/2022 07:33:00","40,000","29,210"
"30/03/2022 07:32:00","40,000","29,210"
"30/03/2022 07:31:00","40,000","29,220"
"30/03/2022 07:30:00","40,000","29,220"
"30/03/2022 07:29:00","40,000","29,230"
"30/03/2022 07:28:00","40,000","29,230"
"30/03/2022 07:27:00","40,000","29,240"
"30/03/2022 07:26:00","40,000","29,250"
"30/03/2022 07:25:00","40,000","29,250"
"30/03/2022 07:24:00","40,000","29,260"
"30/03/2022 07:23:00","40,000","29,260"
"30/03/2022 07:22:00","40,000","29,270"
"30/03/2022 07:21:00","40,000","29,280"
"30/03/2022 07:20:00","40,000","29,290"
"30/03/2022 07:19:00","40,000","29,290"
"30/03/2022 07:18:00","40,000","29,300"
"30/03/2022 07:17:00","40,000","29,310"
"30/03/2022 07:16:00","40,000","29,310"
"30/03/2022 07:15:00","40,000","29,320"
"30/03/2022 07:14:00","40,000","29,330"
"30/03/2022 07:13:00","40,000","29,330"
"30/03/2022 07:12:00","40,000","29,350"
"30/03/2022 07:11:00","40,000","29,350"
"30/03/2022 07:10:00","40,000","29,360"
"30/03/2022 07:09:00","40,000","29,370"
"30/03/2022 07:08:00","40,000","29,380"
"30/03/2022 07:07:00","40,000","29,390"
"30/03/2022 07:06:00","40,000","29,390"
"30/03/2022 07:05:00","40,000","29,400"
"30/03/2022 07:04:00","40,000","29,420"
"30/03/2022 07:03:00","40,000","29,430"
"30/03/2022 07:02:00","40,000","29,440"
"30/03/2022 07:01:00","40,000","29,440"
"30/03/2022 07:00:00","40,000","29,460"
"30/03/2022 06:59:00","40,000","29,470"
"30/03/2022 06:58:00","40,000","29,480"
"30/03/2022 06:57:00","40,000","29,480"
"30/03/2022 06:56:00","40,000","29,500"
"30/03/2022 06:55:00","40,000","29,510"
"30/03/2022 06:54:00","40,000","29,520"
"30/03/2022 06:53:00","40,000","29,540"
"30/03/2022 06:52:00","40,000","29,550"
"30/03/2022 06:51:00","40,000","29,560"
"30/03/2022 06:50:00","40,000","29,580"
"30/03/2022 06:49:00","40,000","29,590"
"30/03/2022 06:48:00","40,000","29,600"
"30/03/2022 06:47:00","40,000","29,620"
"30/03/2022 06:46:00","40,000","29,640"
"30/03/2022 06:45:00","40,000","29,660"
"30/03/2022 06:44:00","40,000","29,670"
"30/03/2022 06:43:00","40,000","29,690"
"30/03/2022 06:42:00","40,000","29,700"
"30/03/2022 06:41:00","40,000","29,720"
"30/03/2022 06:40:00","40,000","29,740"
"30/03/2022 06:39:00","40,000","29,750"
"30/03/2022 06:38:00","40,000","29,770"
"30/03/2022 06:37:00","40,000","29,790"
"30/03/2022 06:36:00","40,000","29,810"
"30/03/2022 06:35:00","40,000","29,820"
"30/03/2022 06:34:00","40,000","29,840"
"30/03/2022 06:33:00","40,000","29,870"
"30/03/2022 06:32:00","40,000","29,890"
"30/03/2022 06:31:00","40,000","29,910"
"30/03/2022 06:30:00","40,000","29,930"
"30/03/2022 06:29:00","40,000","29,960"
"30/03/2022 06:28:00","40,000","29,980"
"30/03/2022 06:27:00","40,000","30,000"
"30/03/2022 06:26:00","40,000","30,020"
"30/03/2022 06:25:00","40,000","30,050"
"30/03/2022 06:24:00","40,000","30,070"
"30/03/2022 06:23:00","40,000","30,100"
"30/03/2022 06:22:00","40,000","30,120"
"30/03/2022 06:21:00","40,000","30,140"
"30/03/2022 06:20:00","40,000","30,170"
"30/03/2022 06:19:00","40,000","30,190"
"30/03/2022 06:18:00","40,000","30,220"
"30/03/2022 06:17:00","40,000","30,230"
"30/03/2022 06:16:00","40,000","30,250"
"30/03/2022 06:15:00","40,000","30,270"
"30/03/2022 06:14:00","40,000","30,280"
"30/03/2022 06:13:00","40,000","30,300"
"30/03/2022 06:12:00","40,000","30,300"
"30/03/2022 06:11:00","40,000","30,320"
"30/03/2022 06:10:00","40,000","30,330"
"30/03/2022 06:09:00","40,000","30,340"
"30/03/2022 06:08:00","40,000","30,350"
"30/03/2022 06:07:00","40,000","30,370"
"30/03/2022 06:06:00","40,000","30,380"
"30/03/2022 06:05:00","40,000","30,410"
"30/03/2022 06:04:00","40,000","30,430"
"30/03/2022 06:03:00","40,000","30,450"
"30/03/2022 06:02:00","40,000","30,470"
"30/03/2022 06:01:00","40,000","30,480"
"30/03/2022 06:00:00","40,000","30,500"
"30/03/2022 05:59:00","40,000","30,510"
"30/03/2022 05:58:00","40,000","30,520"
"30/03/2022 05:57:00","40,000","30,530"
"30/03/2022 05:56:00","40,000","30,540"
"30/03/2022 05:55:00","40,000","30,550"
"30/03/2022 05:54:00","40,000","30,560"
"30/03/2022 05:53:00","40,000","30,570"
"30/03/2022 05:52:00","40,000","30,580"
"30/03/2022 05:51:00","40,000","30,590"
"30/03/2022 05:50:00","40,000","30,590"
"30/03/2022 05:49:00","40,000","30,600"
"30/03/2022 05:48:00","40,000","30,610"
"30/03/2022 05:47:00","40,000","30,620"
"30/03/2022 05:46:00","40,000","30,630"
"30/03/2022 05:45:00","40,000","30,630"
"30/03/2022 05:44:00","40,000","30,640"
"30/03/2022 05:43:00","40,000","30,650"
"30/03/2022 05:42:00","40,000","30,660"
"30/03/2022 05:41:00","40,000","30,660"
"30/03/2022 05:40:00","40,000","30,670"
"30/03/2022 05:39:00","40,000","30,670"
"30/03/2022 05:38:00","40,000","30,680"
"30/03/2022 05:37:00","40,000","30,680"
"30/03/2022 05:36:00","40,000","30,690"
"30/03/2022 05:35:00","40,000","30,700"
"30/03/2022 05:34:00","40,000","30,700"
"30/03/2022 05:33:00","40,000","30,700"
"30/03/2022 05:32:00","40,000","30,710"
"30/03/2022 05:31:00","40,000","30,710"
"30/03/2022 05:30:00","40,000","30,720"
"30/03/2022 05:29:00","40,000","30,720"
"30/03/2022 05:28:00","40,000","30,720"
"30/03/2022 05:27:00","40,000","30,730"
"30/03/2022 05:26:00","40,000","30,740"
"30/03/2022 05:25:00","40,000","30,740"
"30/03/2022 05:24:00","40,000","30,740"
"30/03/2022 05:23:00","40,000","30,750"
"30/03/2022 05:22:00","40,000","30,760"
"30/03/2022 05:21:00","40,000","30,760"
"30/03/2022 05:20:00","40,000","30,770"
"30/03/2022 05:19:00","40,000","30,770"
"30/03/2022 05:18:00","40,000","30,770"
"30/03/2022 05:17:00","40,000","30,780"
"30/03/2022 05:16:00","40,000","30,780"
"30/03/2022 05:15:00","40,000","30,780"
"30/03/2022 05:14:00","40,000","30,790"
"30/03/2022 05:13:00","40,000","30,790"
"30/03/2022 05:12:00","40,000","30,790"
"30/03/2022 05:11:00","40,000","30,790"
"30/03/2022 05:10:00","40,000","30,790"
"30/03/2022 05:09:00","40,000","30,800"
"30/03/2022 05:08:00","40,000","30,800"
"30/03/2022 05:07:00","40,000","30,800"
"30/03/2022 05:06:00","40,000","30,800"
"30/03/2022 05:05:00","40,000","30,800"
"30/03/2022 05:04:00","40,000","30,800"
"30/03/2022 05:03:00","40,000","30,800"
"30/03/2022 05:02:00","40,000","30,800"
"30/03/2022 05:01:00","40,000","30,800"
"30/03/2022 05:00:00","40,000","30,800"
"30/03/2022 04:59:00","40,000","30,800"
"30/03/2022 04:58:00","40,000","30,800"
"30/03/2022 04:57:00","40,000","30,800"
"30/03/2022 04:56:00","40,000","30,800"
"30/03/2022 04:55:00","40,000","30,800"
"30/03/2022 04:54:00","40,000","30,800"
"30/03/2022 04:53:00","40,000","30,800"
"30/03/2022 04:52:00","40,000","30,800"
"30/03/2022 04:51:00","40,000","30,800"
"30/03/2022 04:50:00","40,000","30,800"
"30/03/2022 04:49:00","40,000","30,800"
"30/03/2022 04:48:00","40,000","30,800"
"30/03/2022 04:47:00","40,000","30,800"
"30/03/2022 04:46:00","40,000","30,800"
"30/03/2022 04:45:00","40,000","30,800"
"30/03/2022 04:44:00","40,000","30,800"
"30/03/2022 04:43:00","40,000","30,800"
"30/03/2022 04:42:00","40,000","30,800"
"30/03/2022 04:41:00","40,000","30,800"
"30/03/2022 04:40:00","40,000","30,800"
"30/03/2022 04:39:00","40,000","30,800"
"30/03/2022 04:38:00","40,000","30,800"
"30/03/2022 04:37:00","40,000","30,800"
"30/03/2022 04:36:00","40,000","30,800"
"30/03/2022 04:35:00","40,000","30,800"
"30/03/2022 04:34:00","40,000","30,800"
"30/03/2022 04:33:00","40,000","30,790"
"30/03/2022 04:32:00","40,000","30,790"
"30/03/2022 04:31:00","40,000","30,800"
"30/03/2022 04:30:00","40,000","30,800"
"30/03/2022 04:29:00","40,000","30,790"
"30/03/2022 04:28:00","40,000","30,790"
"30/03/2022 04:27:00","40,000","30,790"
"30/03/2022 04:26:00","40,000","30,790"
"30/03/2022 04:25:00","40,000","30,790"
"30/03/2022 04:24:00","40,000","30,790"
"30/03/2022 04:23:00","40,000","30,800"
"30/03/2022 04:22:00","40,000","30,790"
"30/03/2022 04:21:00","40,000","30,790"
"30/03/2022 04:20:00","40,000","30,790"
"30/03/2022 04:19:00","40,000","30,790"
"30/03/2022 04:18:00","40,000","30,800"
"30/03/2022 04:17:00","40,000","30,790"
"30/03/2022 04:16:00","40,000","30,790"
"30/03/2022 04:15:00","40,000","30,790"
"30/03/2022 04:14:00","40,000","30,790"
"30/03/2022 04:13:00","40,000","30,790"
"30/03/2022 04:12:00","40,000","30,800"
"30/03/2022 04:11:00","40,000","30,790"
"30/03/2022 04:10:00","40,000","30,790"
"30/03/2022 04:09:00","40,000","30,790"
"30/03/2022 04:08:00","40,000","30,790"
"30/03/2022 04:07:00","40,000","30,790"
"30/03/2022 04:06:00","40,000","30,790"
"30/03/2022 04:05:00","40,000","30,790"
"30/03/2022 04:04:00","40,000","30,790"
"30/03/2022 04:03:00","40,000","30,790"
"30/03/2022 04:02:00","40,000","30,790"
"30/03/2022 04:01:00","40,000","30,790"
"30/03/2022 04:00:00","40,000","30,790"
"30/03/2022 03:59:00","40,000","30,790"
"30/03/2022 03:58:00","40,000","30,790"
"30/03/2022 03:57:00","40,000","30,790"
"30/03/2022 03:56:00","40,000","30,790"
"30/03/2022 03:55:00","40,000","30,790"
"30/03/2022 03:54:00","40,000","30,790"
"30/03/2022 03:53:00","40,000","30,790"
"30/03/2022 03:52:00","40,000","30,800"
"30/03/2022 03:51:00","40,000","30,790"
"30/03/2022 03:50:00","40,000","30,800"
"30/03/2022 03:49:00","40,000","30,800"
"30/03/2022 03:48:00","40,000","30,800"
"30/03/2022 03:47:00","40,000","30,800"
"30/03/2022 03:46:00","40,000","30,800"
"30/03/2022 03:45:00","40,000","30,810"
"30/03/2022 03:44:00","40,000","30,810"
"30/03/2022 03:43:00","40,000","30,820"
"30/03/2022 03:42:00","40,000","30,820"
"30/03/2022 03:41:00","40,000","30,820"
"30/03/2022 03:40:00","40,000","30,830"
"30/03/2022 03:39:00","40,000","30,830"
"30/03/2022 03:38:00","40,000","30,830"
"30/03/2022 03:37:00","40,000","30,840"
"30/03/2022 03:36:00","40,000","30,840"
"30/03/2022 03:35:00","40,000","30,840"
"30/03/2022 03:34:00","40,000","30,850"
"30/03/2022 03:33:00","40,000","30,850"
"30/03/2022 03:32:00","40,000","30,850"
"30/03/2022 03:31:00","40,000","30,850"
"30/03/2022 03:30:00","40,000","30,860"
"30/03/2022 03:29:00","40,000","30,850"
"30/03/2022 03:28:00","40,000","30,860"
"30/03/2022 03:27:00","40,000","30,860"
"30/03/2022 03:26:00","40,000","30,860"
"30/03/2022 03:25:00","40,000","30,870"
"30/03/2022 03:24:00","40,000","30,870"
"30/03/2022 03:23:00","40,000","30,870"
"30/03/2022 03:22:00","40,000","30,880"
"30/03/2022 03:21:00","40,000","30,880"
"30/03/2022 03:20:00","40,000","30,880"
"30/03/2022 03:19:00","40,000","30,880"
"30/03/2022 03:18:00","40,000","30,890"
"30/03/2022 03:17:00","40,000","30,890"
"30/03/2022 03:16:00","40,000","30,890"
"30/03/2022 03:15:00","40,000","30,900"
