"Timestamp","320.001-SB401_R_Tl_Etl","320.001-RT502_Tl_Etl"
"22/03/2022 19:02:50","40,000","37,180"
"22/03/2022 19:02:40","40,000","37,190"
"22/03/2022 19:02:30","40,000","37,180"
"22/03/2022 19:02:20","40,000","37,190"
"22/03/2022 19:02:10","40,000","37,180"
"22/03/2022 19:02:00","40,000","37,190"
"22/03/2022 19:01:50","40,000","37,190"
"22/03/2022 19:01:40","40,000","37,190"
"22/03/2022 19:01:30","40,000","37,190"
"22/03/2022 19:01:20","40,000","37,190"
"22/03/2022 19:01:10","40,000","37,190"
"22/03/2022 19:01:00","40,000","37,190"
"22/03/2022 19:00:50","40,000","37,190"
"22/03/2022 19:00:40","40,000","37,190"
"22/03/2022 19:00:30","40,000","37,200"
"22/03/2022 19:00:20","40,000","37,200"
"22/03/2022 19:00:10","40,000","37,190"
"22/03/2022 19:00:00","40,000","37,200"
"22/03/2022 18:59:50","40,000","37,190"
"22/03/2022 18:59:40","40,000","37,190"
"22/03/2022 18:59:30","40,000","37,200"
"22/03/2022 18:59:20","40,000","37,190"
"22/03/2022 18:59:10","40,000","37,200"
"22/03/2022 18:59:00","40,000","37,200"
"22/03/2022 18:58:50","40,000","37,200"
"22/03/2022 18:58:40","40,000","37,200"
"22/03/2022 18:58:30","40,000","37,200"
"22/03/2022 18:58:20","40,000","37,200"
"22/03/2022 18:58:10","40,000","37,200"
"22/03/2022 18:58:00","40,000","37,200"
"22/03/2022 18:57:50","40,000","37,200"
"22/03/2022 18:57:40","40,000","37,210"
"22/03/2022 18:57:30","40,000","37,210"
"22/03/2022 18:57:20","40,000","37,210"
"22/03/2022 18:57:10","40,000","37,210"
"22/03/2022 18:57:00","40,000","37,210"
"22/03/2022 18:56:50","40,000","37,210"
"22/03/2022 18:56:40","40,000","37,210"
"22/03/2022 18:56:30","40,000","37,220"
"22/03/2022 18:56:20","40,000","37,220"
"22/03/2022 18:56:10","40,000","37,220"
"22/03/2022 18:56:00","40,000","37,220"
"22/03/2022 18:55:50","40,000","37,220"
"22/03/2022 18:55:40","40,000","37,220"
"22/03/2022 18:55:30","40,000","37,220"
"22/03/2022 18:55:20","40,000","37,220"
"22/03/2022 18:55:10","40,000","37,220"
"22/03/2022 18:55:00","40,000","37,220"
"22/03/2022 18:54:50","40,000","37,220"
"22/03/2022 18:54:40","40,000","37,230"
"22/03/2022 18:54:30","40,000","37,230"
"22/03/2022 18:54:20","40,000","37,230"
"22/03/2022 18:54:10","40,000","37,230"
"22/03/2022 18:54:00","40,000","37,230"
"22/03/2022 18:53:50","40,000","37,230"
"22/03/2022 18:53:40","40,000","37,230"
"22/03/2022 18:53:30","40,000","37,230"
"22/03/2022 18:53:20","40,000","37,230"
"22/03/2022 18:53:10","40,000","37,230"
"22/03/2022 18:53:00","40,000","37,230"
"22/03/2022 18:52:50","40,000","37,230"
"22/03/2022 18:52:40","40,000","37,240"
"22/03/2022 18:52:30","40,000","37,240"
"22/03/2022 18:52:20","40,000","37,240"
"22/03/2022 18:52:10","40,000","37,240"
"22/03/2022 18:52:00","40,000","37,240"
"22/03/2022 18:51:50","40,000","37,240"
"22/03/2022 18:51:40","40,000","37,240"
"22/03/2022 18:51:30","40,000","37,240"
"22/03/2022 18:51:20","40,000","37,240"
"22/03/2022 18:51:10","40,000","37,240"
"22/03/2022 18:51:00","40,000","37,240"
"22/03/2022 18:50:50","40,000","37,250"
"22/03/2022 18:50:40","40,000","37,250"
"22/03/2022 18:50:30","40,000","37,250"
"22/03/2022 18:50:20","40,000","37,250"
"22/03/2022 18:50:10","40,000","37,250"
"22/03/2022 18:50:00","40,000","37,250"
"22/03/2022 18:49:50","40,000","37,250"
"22/03/2022 18:49:40","40,000","37,250"
"22/03/2022 18:49:30","40,000","37,250"
"22/03/2022 18:49:20","40,000","37,250"
"22/03/2022 18:49:10","40,000","37,250"
"22/03/2022 18:49:00","40,000","37,250"
"22/03/2022 18:48:50","40,000","37,250"
"22/03/2022 18:48:40","40,000","37,250"
"22/03/2022 18:48:30","40,000","37,250"
"22/03/2022 18:48:20","40,000","37,250"
"22/03/2022 18:48:10","40,000","37,250"
"22/03/2022 18:48:00","40,000","37,250"
"22/03/2022 18:47:50","40,000","37,250"
"22/03/2022 18:47:40","40,000","37,250"
"22/03/2022 18:47:30","40,000","37,250"
"22/03/2022 18:47:20","40,000","37,250"
"22/03/2022 18:47:10","40,000","37,250"
"22/03/2022 18:47:00","40,000","37,250"
"22/03/2022 18:46:50","40,000","37,250"
"22/03/2022 18:46:40","40,000","37,250"
"22/03/2022 18:46:30","40,000","37,240"
"22/03/2022 18:46:20","40,000","37,250"
"22/03/2022 18:46:10","40,000","37,250"
"22/03/2022 18:46:00","40,000","37,250"
"22/03/2022 18:45:50","40,000","37,250"
"22/03/2022 18:45:40","40,000","37,250"
"22/03/2022 18:45:30","40,000","37,250"
"22/03/2022 18:45:20","40,000","37,250"
"22/03/2022 18:45:10","40,000","37,250"
"22/03/2022 18:45:00","40,000","37,250"
"22/03/2022 18:44:50","40,000","37,250"
"22/03/2022 18:44:40","40,000","37,250"
"22/03/2022 18:44:30","40,000","37,250"
"22/03/2022 18:44:20","40,000","37,250"
"22/03/2022 18:44:10","40,000","37,260"
"22/03/2022 18:44:00","40,000","37,250"
"22/03/2022 18:43:50","40,000","37,250"
"22/03/2022 18:43:40","40,000","37,250"
"22/03/2022 18:43:30","40,000","37,260"
"22/03/2022 18:43:20","40,000","37,260"
"22/03/2022 18:43:10","40,000","37,260"
"22/03/2022 18:43:00","40,000","37,260"
"22/03/2022 18:42:50","40,000","37,260"
"22/03/2022 18:42:40","40,000","37,260"
"22/03/2022 18:42:30","40,000","37,260"
"22/03/2022 18:42:20","40,000","37,250"
"22/03/2022 18:42:10","40,000","37,250"
"22/03/2022 18:42:00","40,000","37,250"
"22/03/2022 18:41:50","40,000","37,240"
"22/03/2022 18:41:40","40,000","37,240"
"22/03/2022 18:41:30","40,000","37,230"
"22/03/2022 18:41:20","40,000","37,230"
"22/03/2022 18:41:10","40,000","37,230"
"22/03/2022 18:41:00","40,000","37,230"
"22/03/2022 18:40:50","40,000","37,220"
"22/03/2022 18:40:40","40,000","37,220"
"22/03/2022 18:40:30","40,000","37,210"
"22/03/2022 18:40:20","40,000","37,210"
"22/03/2022 18:40:10","40,000","37,200"
"22/03/2022 18:40:00","40,000","37,200"
"22/03/2022 18:39:50","40,000","37,190"
"22/03/2022 18:39:40","40,000","37,200"
"22/03/2022 18:39:30","40,000","37,190"
"22/03/2022 18:39:20","40,000","37,180"
"22/03/2022 18:39:10","40,000","37,180"
"22/03/2022 18:39:00","40,000","37,180"
"22/03/2022 18:38:50","40,000","37,180"
"22/03/2022 18:38:40","40,000","37,170"
"22/03/2022 18:38:30","40,000","37,170"
"22/03/2022 18:38:20","40,000","37,160"
"22/03/2022 18:38:10","40,000","37,160"
"22/03/2022 18:38:00","40,000","37,160"
"22/03/2022 18:37:50","40,000","37,160"
"22/03/2022 18:37:40","40,000","37,150"
"22/03/2022 18:37:30","40,000","37,150"
"22/03/2022 18:37:20","40,000","37,140"
"22/03/2022 18:37:10","40,000","37,140"
"22/03/2022 18:37:00","40,000","37,140"
"22/03/2022 18:36:50","40,000","37,130"
"22/03/2022 18:36:40","40,000","37,120"
"22/03/2022 18:36:30","40,000","37,120"
"22/03/2022 18:36:20","40,000","37,110"
"22/03/2022 18:36:10","40,000","37,120"
"22/03/2022 18:36:00","40,000","37,110"
"22/03/2022 18:35:50","40,000","37,100"
"22/03/2022 18:35:40","40,000","37,100"
"22/03/2022 18:35:30","40,000","37,100"
"22/03/2022 18:35:20","40,000","37,100"
"22/03/2022 18:35:10","40,000","37,090"
"22/03/2022 18:35:00","40,000","37,090"
"22/03/2022 18:34:50","40,000","37,080"
"22/03/2022 18:34:40","40,000","37,080"
"22/03/2022 18:34:30","40,000","37,070"
"22/03/2022 18:34:20","40,000","37,070"
"22/03/2022 18:34:10","40,000","37,070"
"22/03/2022 18:34:00","40,000","37,060"
"22/03/2022 18:33:50","40,000","37,060"
"22/03/2022 18:33:40","40,000","37,050"
"22/03/2022 18:33:30","40,000","37,050"
"22/03/2022 18:33:20","40,000","37,050"
"22/03/2022 18:33:10","40,000","37,040"
"22/03/2022 18:33:00","40,000","37,040"
"22/03/2022 18:32:50","40,000","37,030"
"22/03/2022 18:32:40","40,000","37,030"
"22/03/2022 18:32:30","40,000","37,030"
"22/03/2022 18:32:20","40,000","37,030"
"22/03/2022 18:32:10","40,000","37,020"
"22/03/2022 18:32:00","40,000","37,020"
"22/03/2022 18:31:50","40,000","37,010"
"22/03/2022 18:31:40","40,000","37,010"
"22/03/2022 18:31:30","40,000","37,010"
"22/03/2022 18:31:20","40,000","37,000"
"22/03/2022 18:31:10","40,000","37,000"
"22/03/2022 18:31:00","40,000","36,990"
"22/03/2022 18:30:50","40,000","36,990"
"22/03/2022 18:30:40","40,000","36,990"
"22/03/2022 18:30:30","40,000","36,980"
"22/03/2022 18:30:20","40,000","36,980"
"22/03/2022 18:30:10","40,000","36,980"
"22/03/2022 18:30:00","40,000","36,970"
"22/03/2022 18:29:50","40,000","36,960"
"22/03/2022 18:29:40","40,000","36,970"
"22/03/2022 18:29:30","40,000","36,960"
"22/03/2022 18:29:20","40,000","36,950"
"22/03/2022 18:29:10","40,000","36,950"
"22/03/2022 18:29:00","40,000","36,950"
"22/03/2022 18:28:50","40,000","36,950"
"22/03/2022 18:28:40","40,000","36,940"
"22/03/2022 18:28:30","40,000","36,940"
"22/03/2022 18:28:20","40,000","36,930"
"22/03/2022 18:28:10","40,000","36,930"
"22/03/2022 18:28:00","40,000","36,930"
"22/03/2022 18:27:50","40,000","36,920"
"22/03/2022 18:27:40","40,000","36,920"
"22/03/2022 18:27:30","40,000","36,920"
"22/03/2022 18:27:20","40,000","36,910"
"22/03/2022 18:27:10","40,000","36,910"
"22/03/2022 18:27:00","40,000","36,910"
"22/03/2022 18:26:50","40,000","36,900"
"22/03/2022 18:26:40","40,000","36,900"
"22/03/2022 18:26:30","40,000","36,890"
"22/03/2022 18:26:20","40,000","36,890"
"22/03/2022 18:26:10","40,000","36,890"
"22/03/2022 18:26:00","40,000","36,880"
"22/03/2022 18:25:50","40,000","36,880"
"22/03/2022 18:25:40","40,000","36,870"
"22/03/2022 18:25:30","40,000","36,870"
"22/03/2022 18:25:20","40,000","36,870"
"22/03/2022 18:25:10","40,000","36,860"
"22/03/2022 18:25:00","40,000","36,860"
"22/03/2022 18:24:50","40,000","36,850"
"22/03/2022 18:24:40","40,000","36,850"
"22/03/2022 18:24:30","40,000","36,850"
"22/03/2022 18:24:20","40,000","36,840"
"22/03/2022 18:24:10","40,000","36,840"
"22/03/2022 18:24:00","40,000","36,830"
"22/03/2022 18:23:50","40,000","36,830"
"22/03/2022 18:23:40","40,000","36,830"
"22/03/2022 18:23:30","40,000","36,820"
"22/03/2022 18:23:20","40,000","36,820"
"22/03/2022 18:23:10","40,000","36,810"
"22/03/2022 18:23:00","40,000","36,810"
"22/03/2022 18:22:50","40,000","36,810"
"22/03/2022 18:22:40","40,000","36,800"
"22/03/2022 18:22:30","40,000","36,800"
"22/03/2022 18:22:20","40,000","36,800"
"22/03/2022 18:22:10","40,000","36,790"
"22/03/2022 18:22:00","40,000","36,790"
"22/03/2022 18:21:50","40,000","36,780"
"22/03/2022 18:21:40","40,000","36,780"
"22/03/2022 18:21:30","40,000","36,780"
"22/03/2022 18:21:20","40,000","36,780"
"22/03/2022 18:21:10","40,000","36,770"
"22/03/2022 18:21:00","40,000","36,770"
"22/03/2022 18:20:50","40,000","36,760"
"22/03/2022 18:20:40","40,000","36,760"
"22/03/2022 18:20:30","40,000","36,760"
"22/03/2022 18:20:20","40,000","36,750"
"22/03/2022 18:20:10","40,000","36,750"
"22/03/2022 18:20:00","40,000","36,750"
"22/03/2022 18:19:50","40,000","36,750"
"22/03/2022 18:19:40","40,000","36,740"
"22/03/2022 18:19:30","40,000","36,740"
"22/03/2022 18:19:20","40,000","36,740"
"22/03/2022 18:19:10","40,000","36,730"
"22/03/2022 18:19:00","40,000","36,730"
"22/03/2022 18:18:50","40,000","36,730"
"22/03/2022 18:18:40","40,000","36,720"
"22/03/2022 18:18:30","40,000","36,720"
"22/03/2022 18:18:20","40,000","36,710"
"22/03/2022 18:18:10","40,000","36,720"
"22/03/2022 18:18:00","40,000","36,710"
"22/03/2022 18:17:50","40,000","36,710"
"22/03/2022 18:17:40","40,000","36,710"
"22/03/2022 18:17:30","40,000","36,710"
"22/03/2022 18:17:20","40,000","36,700"
"22/03/2022 18:17:10","40,000","36,700"
"22/03/2022 18:17:00","40,000","36,690"
"22/03/2022 18:16:50","40,000","36,690"
"22/03/2022 18:16:40","40,000","36,690"
"22/03/2022 18:16:30","40,000","36,690"
"22/03/2022 18:16:20","40,000","36,680"
"22/03/2022 18:16:10","40,000","36,680"
"22/03/2022 18:16:00","40,000","36,680"
"22/03/2022 18:15:50","40,000","36,680"
"22/03/2022 18:15:40","40,000","36,670"
"22/03/2022 18:15:30","40,000","36,670"
"22/03/2022 18:15:20","40,000","36,670"
"22/03/2022 18:15:10","40,000","36,670"
"22/03/2022 18:15:00","40,000","36,660"
"22/03/2022 18:14:50","40,000","36,660"
"22/03/2022 18:14:40","40,000","36,650"
"22/03/2022 18:14:30","40,000","36,650"
"22/03/2022 18:14:20","40,000","36,650"
"22/03/2022 18:14:10","40,000","36,650"
"22/03/2022 18:14:00","40,000","36,650"
"22/03/2022 18:13:50","40,000","36,650"
"22/03/2022 18:13:40","40,000","36,640"
"22/03/2022 18:13:30","40,000","36,640"
"22/03/2022 18:13:20","40,000","36,640"
"22/03/2022 18:13:10","40,000","36,640"
"22/03/2022 18:13:00","40,000","36,630"
"22/03/2022 18:12:50","40,000","36,630"
"22/03/2022 18:12:40","40,000","36,630"
"22/03/2022 18:12:30","40,000","36,630"
"22/03/2022 18:12:20","40,000","36,630"
"22/03/2022 18:12:10","40,000","36,630"
"22/03/2022 18:12:00","40,000","36,620"
"22/03/2022 18:11:50","40,000","36,620"
"22/03/2022 18:11:40","40,000","36,620"
"22/03/2022 18:11:30","40,000","36,620"
"22/03/2022 18:11:20","40,000","36,620"
"22/03/2022 18:11:10","40,000","36,620"
"22/03/2022 18:11:00","40,000","36,610"
"22/03/2022 18:10:50","40,000","36,620"
"22/03/2022 18:10:40","40,000","36,610"
"22/03/2022 18:10:30","40,000","36,610"
"22/03/2022 18:10:20","40,000","36,610"
"22/03/2022 18:10:10","40,000","36,610"
"22/03/2022 18:10:00","40,000","36,610"
"22/03/2022 18:09:50","40,000","36,610"
"22/03/2022 18:09:40","40,000","36,610"
"22/03/2022 18:09:30","40,000","36,600"
"22/03/2022 18:09:20","40,000","36,610"
"22/03/2022 18:09:10","40,000","36,600"
"22/03/2022 18:09:00","40,000","36,600"
"22/03/2022 18:08:50","40,000","36,600"
"22/03/2022 18:08:40","40,000","36,600"
"22/03/2022 18:08:30","40,000","36,600"
"22/03/2022 18:08:20","40,000","36,600"
"22/03/2022 18:08:10","40,000","36,590"
"22/03/2022 18:08:00","40,000","36,590"
"22/03/2022 18:07:50","40,000","36,590"
"22/03/2022 18:07:40","40,000","36,590"
"22/03/2022 18:07:30","40,000","36,590"
"22/03/2022 18:07:20","40,000","36,590"
"22/03/2022 18:07:10","40,000","36,590"
"22/03/2022 18:07:00","40,000","36,590"
"22/03/2022 18:06:50","40,000","36,580"
"22/03/2022 18:06:40","40,000","36,580"
"22/03/2022 18:06:30","40,000","36,580"
"22/03/2022 18:06:20","40,000","36,580"
"22/03/2022 18:06:10","40,000","36,580"
"22/03/2022 18:06:00","40,000","36,580"
"22/03/2022 18:05:50","40,000","36,580"
"22/03/2022 18:05:40","40,000","36,580"
"22/03/2022 18:05:30","40,000","36,580"
"22/03/2022 18:05:20","40,000","36,580"
"22/03/2022 18:05:10","40,000","36,580"
"22/03/2022 18:05:00","40,000","36,570"
"22/03/2022 18:04:50","40,000","36,570"
"22/03/2022 18:04:40","40,000","36,570"
"22/03/2022 18:04:30","40,000","36,570"
"22/03/2022 18:04:20","40,000","36,570"
"22/03/2022 18:04:10","40,000","36,570"
"22/03/2022 18:04:00","40,000","36,570"
"22/03/2022 18:03:50","40,000","36,570"
"22/03/2022 18:03:40","40,000","36,570"
"22/03/2022 18:03:30","40,000","36,570"
"22/03/2022 18:03:20","40,000","36,570"
"22/03/2022 18:03:10","40,000","36,570"
"22/03/2022 18:03:00","40,000","36,570"
"22/03/2022 18:02:50","40,000","36,570"
"22/03/2022 18:02:40","40,000","36,570"
"22/03/2022 18:02:30","40,000","36,570"
"22/03/2022 18:02:20","40,000","36,570"
"22/03/2022 18:02:10","40,000","36,570"
"22/03/2022 18:02:00","40,000","36,570"
"22/03/2022 18:01:50","40,000","36,570"
"22/03/2022 18:01:40","40,000","36,570"
"22/03/2022 18:01:30","40,000","36,570"
"22/03/2022 18:01:20","40,000","36,570"
"22/03/2022 18:01:10","40,000","36,570"
"22/03/2022 18:01:00","40,000","36,570"
"22/03/2022 18:00:50","40,000","36,570"
"22/03/2022 18:00:40","40,000","36,570"
"22/03/2022 18:00:30","40,000","36,570"
"22/03/2022 18:00:20","40,000","36,570"
"22/03/2022 18:00:10","40,000","36,570"
"22/03/2022 18:00:00","40,000","36,570"
"22/03/2022 17:59:50","40,000","36,570"
"22/03/2022 17:59:40","40,000","36,570"
"22/03/2022 17:59:30","40,000","36,570"
"22/03/2022 17:59:20","40,000","36,570"
"22/03/2022 17:59:10","40,000","36,570"
"22/03/2022 17:59:00","40,000","36,570"
"22/03/2022 17:58:50","40,000","36,570"
"22/03/2022 17:58:40","40,000","36,570"
"22/03/2022 17:58:30","40,000","36,570"
"22/03/2022 17:58:20","40,000","36,570"
"22/03/2022 17:58:10","40,000","36,570"
"22/03/2022 17:58:00","40,000","36,570"
"22/03/2022 17:57:50","40,000","36,570"
"22/03/2022 17:57:40","40,000","36,570"
"22/03/2022 17:57:30","40,000","36,580"
"22/03/2022 17:57:20","40,000","36,580"
"22/03/2022 17:57:10","40,000","36,580"
"22/03/2022 17:57:00","40,000","36,580"
"22/03/2022 17:56:50","40,000","36,570"
"22/03/2022 17:56:40","40,000","36,580"
"22/03/2022 17:56:30","40,000","36,580"
"22/03/2022 17:56:20","40,000","36,580"
"22/03/2022 17:56:10","40,000","36,580"
"22/03/2022 17:56:00","40,000","36,580"
"22/03/2022 17:55:50","40,000","36,580"
"22/03/2022 17:55:40","40,000","36,580"
"22/03/2022 17:55:30","40,000","36,580"
"22/03/2022 17:55:20","40,000","36,580"
"22/03/2022 17:55:10","40,000","36,580"
"22/03/2022 17:55:00","40,000","36,590"
"22/03/2022 17:54:50","40,000","36,590"
"22/03/2022 17:54:40","40,000","36,590"
"22/03/2022 17:54:30","40,000","36,590"
"22/03/2022 17:54:20","40,000","36,590"
"22/03/2022 17:54:10","40,000","36,590"
"22/03/2022 17:54:00","40,000","36,590"
"22/03/2022 17:53:50","40,000","36,590"
"22/03/2022 17:53:40","40,000","36,590"
"22/03/2022 17:53:30","40,000","36,590"
"22/03/2022 17:53:20","40,000","36,600"
"22/03/2022 17:53:10","40,000","36,600"
"22/03/2022 17:53:00","40,000","36,600"
"22/03/2022 17:52:50","40,000","36,600"
"22/03/2022 17:52:40","40,000","36,590"
"22/03/2022 17:52:30","40,000","36,600"
"22/03/2022 17:52:20","40,000","36,600"
"22/03/2022 17:52:10","40,000","36,600"
"22/03/2022 17:52:00","40,000","36,600"
"22/03/2022 17:51:50","40,000","36,600"
"22/03/2022 17:51:40","40,000","36,600"
"22/03/2022 17:51:30","40,000","36,600"
"22/03/2022 17:51:20","40,000","36,600"
"22/03/2022 17:51:10","40,000","36,600"
"22/03/2022 17:51:00","40,000","36,610"
"22/03/2022 17:50:50","40,000","36,600"
"22/03/2022 17:50:40","40,000","36,600"
"22/03/2022 17:50:30","40,000","36,600"
"22/03/2022 17:50:20","40,000","36,610"
"22/03/2022 17:50:10","40,000","36,610"
"22/03/2022 17:50:00","40,000","36,610"
"22/03/2022 17:49:50","40,000","36,610"
"22/03/2022 17:49:40","40,000","36,610"
"22/03/2022 17:49:30","40,000","36,610"
"22/03/2022 17:49:20","40,000","36,610"
"22/03/2022 17:49:10","40,000","36,610"
"22/03/2022 17:49:00","40,000","36,610"
"22/03/2022 17:48:50","40,000","36,610"
"22/03/2022 17:48:40","40,000","36,610"
"22/03/2022 17:48:30","40,000","36,610"
"22/03/2022 17:48:20","40,000","36,620"
"22/03/2022 17:48:10","40,000","36,620"
"22/03/2022 17:48:00","40,000","36,620"
"22/03/2022 17:47:50","40,000","36,620"
"22/03/2022 17:47:40","40,000","36,620"
"22/03/2022 17:47:30","40,000","36,620"
"22/03/2022 17:47:20","40,000","36,620"
"22/03/2022 17:47:10","40,000","36,630"
"22/03/2022 17:47:00","40,000","36,630"
"22/03/2022 17:46:50","40,000","36,620"
"22/03/2022 17:46:40","40,000","36,630"
"22/03/2022 17:46:30","40,000","36,630"
"22/03/2022 17:46:20","40,000","36,630"
"22/03/2022 17:46:10","40,000","36,630"
"22/03/2022 17:46:00","40,000","36,640"
"22/03/2022 17:45:50","40,000","36,630"
"22/03/2022 17:45:40","40,000","36,630"
"22/03/2022 17:45:30","40,000","36,640"
"22/03/2022 17:45:20","40,000","36,640"
"22/03/2022 17:45:10","40,000","36,640"
"22/03/2022 17:45:00","40,000","36,640"
"22/03/2022 17:44:50","40,000","36,640"
"22/03/2022 17:44:40","40,000","36,640"
"22/03/2022 17:44:30","40,000","36,650"
"22/03/2022 17:44:20","40,000","36,650"
"22/03/2022 17:44:10","40,000","36,650"
"22/03/2022 17:44:00","40,000","36,650"
"22/03/2022 17:43:50","40,000","36,650"
"22/03/2022 17:43:40","40,000","36,650"
"22/03/2022 17:43:30","40,000","36,650"
"22/03/2022 17:43:20","40,000","36,660"
"22/03/2022 17:43:10","40,000","36,660"
"22/03/2022 17:43:00","40,000","36,650"
"22/03/2022 17:42:50","40,000","36,660"
"22/03/2022 17:42:40","40,000","36,660"
"22/03/2022 17:42:30","40,000","36,660"
"22/03/2022 17:42:20","40,000","36,670"
"22/03/2022 17:42:10","40,000","36,670"
"22/03/2022 17:42:00","40,000","36,670"
"22/03/2022 17:41:50","40,000","36,670"
"22/03/2022 17:41:40","40,000","36,670"
"22/03/2022 17:41:30","40,000","36,670"
"22/03/2022 17:41:20","40,000","36,670"
"22/03/2022 17:41:10","40,000","36,670"
"22/03/2022 17:41:00","40,000","36,680"
"22/03/2022 17:40:50","40,000","36,680"
"22/03/2022 17:40:40","40,000","36,680"
"22/03/2022 17:40:30","40,000","36,680"
"22/03/2022 17:40:20","40,000","36,680"
"22/03/2022 17:40:10","40,000","36,690"
"22/03/2022 17:40:00","40,000","36,690"
"22/03/2022 17:39:50","40,000","36,690"
"22/03/2022 17:39:40","40,000","36,690"
"22/03/2022 17:39:30","40,000","36,700"
"22/03/2022 17:39:20","40,000","36,700"
"22/03/2022 17:39:10","40,000","36,700"
"22/03/2022 17:39:00","40,000","36,700"
"22/03/2022 17:38:50","40,000","36,700"
"22/03/2022 17:38:40","40,000","36,710"
"22/03/2022 17:38:30","40,000","36,710"
"22/03/2022 17:38:20","40,000","36,710"
"22/03/2022 17:38:10","40,000","36,710"
"22/03/2022 17:38:00","40,000","36,710"
"22/03/2022 17:37:50","40,000","36,710"
"22/03/2022 17:37:40","40,000","36,720"
"22/03/2022 17:37:30","40,000","36,720"
"22/03/2022 17:37:20","40,000","36,720"
"22/03/2022 17:37:10","40,000","36,730"
"22/03/2022 17:37:00","40,000","36,730"
"22/03/2022 17:36:50","40,000","36,730"
"22/03/2022 17:36:40","40,000","36,730"
"22/03/2022 17:36:30","40,000","36,730"
"22/03/2022 17:36:20","40,000","36,740"
"22/03/2022 17:36:10","40,000","36,730"
"22/03/2022 17:36:00","40,000","36,740"
"22/03/2022 17:35:50","40,000","36,740"
"22/03/2022 17:35:40","40,000","36,740"
"22/03/2022 17:35:30","40,000","36,740"
"22/03/2022 17:35:20","40,000","36,750"
"22/03/2022 17:35:10","40,000","36,750"
"22/03/2022 17:35:00","40,000","36,750"
"22/03/2022 17:34:50","40,000","36,750"
"22/03/2022 17:34:40","40,000","36,750"
"22/03/2022 17:34:30","40,000","36,760"
"22/03/2022 17:34:20","40,000","36,760"
"22/03/2022 17:34:10","40,000","36,770"
"22/03/2022 17:34:00","40,000","36,760"
"22/03/2022 17:33:50","40,000","36,770"
"22/03/2022 17:33:40","40,000","36,770"
"22/03/2022 17:33:30","40,000","36,770"
"22/03/2022 17:33:20","40,000","36,770"
"22/03/2022 17:33:10","40,000","36,770"
"22/03/2022 17:33:00","40,000","36,780"
"22/03/2022 17:32:50","40,000","36,780"
"22/03/2022 17:32:40","40,000","36,780"
"22/03/2022 17:32:30","40,000","36,780"
"22/03/2022 17:32:20","40,000","36,790"
"22/03/2022 17:32:10","40,000","36,790"
"22/03/2022 17:32:00","40,000","36,790"
"22/03/2022 17:31:50","40,000","36,800"
"22/03/2022 17:31:40","40,000","36,800"
"22/03/2022 17:31:30","40,000","36,800"
"22/03/2022 17:31:20","40,000","36,800"
"22/03/2022 17:31:10","40,000","36,800"
"22/03/2022 17:31:00","40,000","36,810"
"22/03/2022 17:30:50","40,000","36,810"
"22/03/2022 17:30:40","40,000","36,810"
"22/03/2022 17:30:30","40,000","36,810"
"22/03/2022 17:30:20","40,000","36,820"
"22/03/2022 17:30:10","40,000","36,820"
"22/03/2022 17:30:00","40,000","36,820"
"22/03/2022 17:29:50","40,000","36,820"
"22/03/2022 17:29:40","40,000","36,830"
"22/03/2022 17:29:30","40,000","36,830"
"22/03/2022 17:29:20","40,000","36,830"
"22/03/2022 17:29:10","40,000","36,840"
"22/03/2022 17:29:00","40,000","36,830"
"22/03/2022 17:28:50","40,000","36,830"
"22/03/2022 17:28:40","40,000","36,840"
"22/03/2022 17:28:30","40,000","36,840"
"22/03/2022 17:28:20","40,000","36,850"
"22/03/2022 17:28:10","40,000","36,850"
"22/03/2022 17:28:00","40,000","36,850"
"22/03/2022 17:27:50","40,000","36,850"
"22/03/2022 17:27:40","40,000","36,850"
"22/03/2022 17:27:30","40,000","36,850"
"22/03/2022 17:27:20","40,000","36,850"
"22/03/2022 17:27:10","40,000","36,860"
"22/03/2022 17:27:00","40,000","36,860"
"22/03/2022 17:26:50","40,000","36,860"
"22/03/2022 17:26:40","40,000","36,870"
"22/03/2022 17:26:30","40,000","36,870"
"22/03/2022 17:26:20","40,000","36,870"
"22/03/2022 17:26:10","40,000","36,870"
"22/03/2022 17:26:00","40,000","36,880"
"22/03/2022 17:25:50","40,000","36,880"
"22/03/2022 17:25:40","40,000","36,880"
"22/03/2022 17:25:30","40,000","36,880"
"22/03/2022 17:25:20","40,000","36,880"
"22/03/2022 17:25:10","40,000","36,880"
"22/03/2022 17:25:00","40,000","36,890"
"22/03/2022 17:24:50","40,000","36,890"
"22/03/2022 17:24:40","40,000","36,890"
"22/03/2022 17:24:30","40,000","36,890"
"22/03/2022 17:24:20","40,000","36,890"
"22/03/2022 17:24:10","40,000","36,900"
"22/03/2022 17:24:00","40,000","36,900"
"22/03/2022 17:23:50","40,000","36,910"
"22/03/2022 17:23:40","40,000","36,910"
"22/03/2022 17:23:30","40,000","36,910"
"22/03/2022 17:23:20","40,000","36,910"
"22/03/2022 17:23:10","40,000","36,920"
"22/03/2022 17:23:00","40,000","36,920"
"22/03/2022 17:22:50","40,000","36,910"
"22/03/2022 17:22:40","40,000","36,920"
"22/03/2022 17:22:30","40,000","36,920"
"22/03/2022 17:22:20","40,000","36,930"
"22/03/2022 17:22:10","40,000","36,930"
"22/03/2022 17:22:00","40,000","36,930"
